"","name","pval","adj_pval","significance"
"ENSMUSG00000066553","Gm6969",0.351857532220406,0.503064413856006,0
"ENSMUSG00000086677","Gm12284",0.351874736769062,0.503064413856006,0
"ENSMUSG00000045282","Tmem86b",0.351923166181956,0.503067580495559,0
"ENSMUSG00000068686","Cd59b",0.351917960122912,0.503067580495559,0
"ENSMUSG00000026103","Gls",0.35201380138169,0.503145929749686,0
"ENSMUSG00000074629","4930518I15Rik",0.35202419741616,0.503145929749686,0
"ENSMUSG00000021466","Ptch1",0.352070531303431,0.50317912013438,0
"ENSMUSG00000006411","Pvrl4",0.352120960764877,0.503218159171074,0
"ENSMUSG00000015994","Fnta",0.352159960367861,0.503240859676317,0
"ENSMUSG00000020542","Myocd",0.352320644203305,0.503437434034533,0
"ENSMUSG00000029260","Ugt2b34",0.352453134918318,0.503593699567283,0
"ENSMUSG00000074576","Mocs3",0.352630029968048,0.503813386430921,0
"ENSMUSG00000036835","Psenen",0.352699682665257,0.503846771083026,0
"ENSMUSG00000096425","Gm24979",0.352686988330534,0.503846771083026,0
"ENSMUSG00000024694","Keg1",0.352729135605929,0.503855784481115,0
"ENSMUSG00000067344","Rps25-ps1",0.352821834777951,0.503955134821596,0
"ENSMUSG00000097211","BC065403",0.352896652380168,0.50402893255715,0
"ENSMUSG00000041688","Amot",0.353197183146317,0.504425077032175,0
"ENSMUSG00000036915","Kirrel2",0.353342272162261,0.504599187093774,0
"ENSMUSG00000027956","Tmem144",0.353563340196155,0.504881770917651,0
"ENSMUSG00000002699","Lcp2",0.35361602518667,0.504923885639076,0
"ENSMUSG00000022476","Polr3h",0.353926737964525,0.505319353787468,0
"ENSMUSG00000097749","Gm16938",0.353939406821235,0.505319353787468,0
"ENSMUSG00000082815","Gm5678",0.35408557043288,0.505494882222573,0
"ENSMUSG00000030424","Zfp939",0.35420825690174,0.505631610116655,0
"ENSMUSG00000085168","Gm16252",0.354227794657995,0.505631610116655,0
"ENSMUSG00000026102","Inpp1",0.354320569331121,0.505697726164143,0
"ENSMUSG00000061607","Mdc1",0.354301986725862,0.505697726164143,0
"ENSMUSG00000020134","Peli1",0.354383764169138,0.50572248922414,0
"ENSMUSG00000024300","Myo1f",0.354425284466721,0.50572248922414,0
"ENSMUSG00000038239","Hrc",0.354443895346255,0.50572248922414,0
"ENSMUSG00000042549","Gm16516",0.354443129234705,0.50572248922414,0
"ENSMUSG00000071633","Gm4952",0.354454065641043,0.50572248922414,0
"ENSMUSG00000025731","0610011F06Rik",0.354712176928783,0.505991272697978,0
"ENSMUSG00000048852","Gm12185",0.35468976389282,0.505991272697978,0
"ENSMUSG00000097411","B430218F22Rik",0.354704875758992,0.505991272697978,0
"ENSMUSG00000036291","Ap5m1",0.354748996848007,0.506010640790013,0
"ENSMUSG00000029557","Ftsj2",0.354980676502104,0.506307934232659,0
"ENSMUSG00000024736","Tmem132a",0.355105548475208,0.506452859210859,0
"ENSMUSG00000021965","Ska3",0.355161722282037,0.506499794039187,0
"ENSMUSG00000022537","Tmem44",0.355393227233858,0.506796747894696,0
"ENSMUSG00000091922","Gm17409",0.35543839447175,0.506827959526098,0
"ENSMUSG00000020286","1700093K21Rik",0.355542624279246,0.506843797353553,0
"ENSMUSG00000032384","Csnk1g1",0.355535146461935,0.506843797353553,0
"ENSMUSG00000036644","Tbc1d9b",0.355523999970852,0.506843797353553,0
"ENSMUSG00000087278","A930006I01Rik",0.355522710583064,0.506843797353553,0
"ENSMUSG00000092344","Hspe1-ps3",0.35557030308472,0.506850066683522,0
"ENSMUSG00000032988","Slc16a8",0.355638960780509,0.506871097456781,0
"ENSMUSG00000091294","Glis3",0.355654902611262,0.506871097456781,0
"ENSMUSG00000097744","D030040B21Rik",0.355628665491185,0.506871097456781,0
"ENSMUSG00000022639","5330426P16Rik",0.355908988804393,0.507158557945928,0
"ENSMUSG00000022672","Prkdc",0.355880558030419,0.507158557945928,0
"ENSMUSG00000026692","Fmo4",0.355926489681495,0.507158557945928,0
"ENSMUSG00000053819","Camk2d",0.3559833325066,0.50717316484531,0
"ENSMUSG00000075480","Gm10840",0.355978563096131,0.50717316484531,0
"ENSMUSG00000027598","Itch",0.35603861477165,0.507218733293652,0
"ENSMUSG00000091114","Gm3138",0.356220326445197,0.507444397503003,0
"ENSMUSG00000003228","Grk5",0.356303995307199,0.507497172511156,0
"ENSMUSG00000056258","Kcnq3",0.356293307755079,0.507497172511156,0
"ENSMUSG00000084870","Gm13954",0.356380644289442,0.507573139266351,0
"ENSMUSG00000045284","Dcaf12l1",0.356499418831838,0.507709089251518,0
"ENSMUSG00000027351","Spred1",0.356611418612418,0.507835373797158,0
"ENSMUSG00000059751","Rps3a3",0.356861626389318,0.508158445164617,0
"ENSMUSG00000030711","Sult1a1",0.356927127805896,0.508218476093012,0
"ENSMUSG00000058153","Sez6l",0.357165506684805,0.508524638417036,0
"ENSMUSG00000007950","Abhd8",0.357274973786315,0.508647230859395,0
"ENSMUSG00000000320","Alox12",0.357399521848665,0.508758009034084,0
"ENSMUSG00000087256","Gm15990",0.357389177727243,0.508758009034084,0
"ENSMUSG00000022722","Arl6",0.357590862552909,0.508980975391076,0
"ENSMUSG00000025173","Wdr45b",0.357602912111612,0.508980975391076,0
"ENSMUSG00000097014","Gm26706",0.35769274696014,0.509075556911108,0
"ENSMUSG00000033910","Gucy1a3",0.357789429286264,0.50911745839173,0
"ENSMUSG00000037613","Tnfrsf23",0.357792343640323,0.50911745839173,0
"ENSMUSG00000085054","Gm15834",0.357791007358599,0.50911745839173,0
"ENSMUSG00000067276","Capn6",0.357922155527159,0.5092688875225,0
"ENSMUSG00000026494","Kif26b",0.357963965580247,0.509295091795031,0
"ENSMUSG00000041237","Pklr",0.358063932189745,0.509404029778667,0
"ENSMUSG00000017707","Serinc3",0.358227563763063,0.509603521346423,0
"ENSMUSG00000077450","Rab11b",0.358341396463405,0.50973214912805,0
"ENSMUSG00000028909","Ptpru",0.358394656474123,0.509763242358153,0
"ENSMUSG00000085424","Gm13037",0.358410084551754,0.509763242358153,0
"ENSMUSG00000037461","Ints7",0.358575823996166,0.509965656141922,0
"ENSMUSG00000030814","Bcl7c",0.358605960790891,0.509975202324024,0
"ENSMUSG00000023186","Vwa5a",0.358778360370516,0.51018704661179,0
"ENSMUSG00000081720","Gm12391",0.358801888205399,0.510187179682564,0
"ENSMUSG00000030094","Xpc",0.358865276183401,0.5102106659563,0
"ENSMUSG00000053550","Shisa7",0.358842676880349,0.5102106659563,0
"ENSMUSG00000011008","Mcoln2",0.358889341779202,0.510211561961278,0
"ENSMUSG00000041797","Abca9",0.359000980314927,0.510336946943276,0
"ENSMUSG00000049321","Zfp2",0.359259639356661,0.510671298539688,0
"ENSMUSG00000067873","Htatsf1",0.359493362135379,0.510970163024701,0
"ENSMUSG00000028914","Casp9",0.359542938529706,0.510977835219648,0
"ENSMUSG00000038793","Lefty1",0.359545701057819,0.510977835219648,0
"ENSMUSG00000090187","AK157302",0.359589744789794,0.511007071398082,0
"ENSMUSG00000028750","Pla2g2c",0.359659727462069,0.51107316275548,0
"ENSMUSG00000020832","Eral1",0.359855028913682,0.511317310695717,0
"ENSMUSG00000028576","Ift74",0.35989211375176,0.511336631762029,0
"ENSMUSG00000025911","Adhfe1",0.360012085853474,0.511440334167437,0
"ENSMUSG00000082436","Gm11688",0.359991803896956,0.511440334167437,0
"ENSMUSG00000089651","Gm16353",0.360084319465774,0.511509573214757,0
"ENSMUSG00000073594","Gm10545",0.360148356710293,0.51156716082337,0
"ENSMUSG00000044533","Rps2",0.360266010598932,0.511700894881873,0
"ENSMUSG00000019867","Gje1",0.360326704811838,0.511746450855569,0
"ENSMUSG00000031258","Xkrx",0.36034509630315,0.511746450855569,0
"ENSMUSG00000097813","A830035O19Rik",0.360598699295804,0.512073203468068,0
"ENSMUSG00000078606","Gm4070",0.360642658701682,0.512102225580115,0
"ENSMUSG00000025239","Limd1",0.360717769051138,0.51217547446764,0
"ENSMUSG00000025724","Sec11a",0.360800754990097,0.51222649083074,0
"ENSMUSG00000082675","Gm6382",0.360797855805557,0.51222649083074,0
"ENSMUSG00000045322","Tlr9",0.360850047119456,0.512253591243538,0
"ENSMUSG00000054693","Adam10",0.36089951382669,0.512253591243538,0
"ENSMUSG00000061086","Myl4",0.360913960593663,0.512253591243538,0
"ENSMUSG00000064224","Gsdma3",0.360892483182391,0.512253591243538,0
"ENSMUSG00000066652","Lefty2",0.36093811033545,0.512254471976081,0
"ENSMUSG00000084999","Gm15839",0.361255487154692,0.512671482357395,0
"ENSMUSG00000001864","Aif1l",0.361432833133904,0.5127894565108,0
"ENSMUSG00000021807","2700060E02Rik",0.361399028723719,0.5127894565108,0
"ENSMUSG00000031813","Mvb12a",0.361366874604408,0.5127894565108,0
"ENSMUSG00000096031","Gm23189",0.361431157648874,0.5127894565108,0
"ENSMUSG00000083505","Gm7541",0.361488192449794,0.512834578249997,0
"ENSMUSG00000092641","Gm23563",0.361645285887774,0.513024012449517,0
"ENSMUSG00000057963","Itpk1",0.36171145349575,0.513084444491529,0
"ENSMUSG00000081325","Gm12599",0.362085060154606,0.513574937824963,0
"ENSMUSG00000097195","Snhg5",0.362104418520655,0.513574937824963,0
"ENSMUSG00000093456","Gm20662",0.362166852019411,0.51363002640314,0
"ENSMUSG00000035041","Creb3l3",0.362270909040492,0.513744135013064,0
"ENSMUSG00000080365","Gm25776",0.362602136159313,0.514180362556139,0
"ENSMUSG00000025413","Ttc4",0.362674335666612,0.514249248521415,0
"ENSMUSG00000035896","Rnase1",0.362698820256467,0.514250473188117,0
"ENSMUSG00000024659","Anxa1",0.362791150291041,0.514347885711529,0
"ENSMUSG00000074516","Gm10709",0.362856843751767,0.514407523951275,0
"ENSMUSG00000078451","Ppil6",0.362917807342985,0.51446044951583,0
"ENSMUSG00000093789","AB099516",0.363113364485077,0.51468414734289,0
"ENSMUSG00000098468","RP24-280G4.9",0.363122892985476,0.51468414734289,0
"ENSMUSG00000000552","Zfp385a",0.36317767883203,0.514694782310384,0
"ENSMUSG00000034083","Ccdc174",0.363166091759937,0.514694782310384,0
"ENSMUSG00000026960","Arl6ip6",0.36326214594277,0.514780978931201,0
"ENSMUSG00000054065","Pkp3",0.363351750918255,0.514809495574952,0
"ENSMUSG00000078932","CN725425",0.363338766360417,0.514809495574952,0
"ENSMUSG00000086773","Gm16192",0.363353208810101,0.514809495574952,0
"ENSMUSG00000022809","Nr1i2",0.363381165990143,0.514815602575089,0
"ENSMUSG00000021243","Fcf1",0.36344450234844,0.514871828515609,0
"ENSMUSG00000029923","Rab19",0.363655554282039,0.515137294051289,0
"ENSMUSG00000021211","Akr1c12",0.36379321092189,0.515265239410609,0
"ENSMUSG00000042682","Selk",0.363775696131643,0.515265239410609,0
"ENSMUSG00000086563","Gm14136",0.363885502863661,0.515362430577984,0
"ENSMUSG00000026288","Inpp5d",0.364026218082432,0.515528185381684,0
"ENSMUSG00000060639","Hist1h4i",0.364105534458795,0.515583450005621,0
"ENSMUSG00000097536","2610037D02Rik",0.364112605936173,0.515583450005621,0
"ENSMUSG00000060214","Gm8203",0.364347463943497,0.515882455613546,0
"ENSMUSG00000085731","Gm16229",0.364382405932991,0.515898378069009,0
"ENSMUSG00000015474","Ppt2",0.364490854709174,0.515985959472548,0
"ENSMUSG00000052558","Gm9884",0.364491666470456,0.515985959472548,0
"ENSMUSG00000026679","Enkur",0.364571237957808,0.515997947053663,0
"ENSMUSG00000041718","Alg13",0.364559230430352,0.515997947053663,0
"ENSMUSG00000080870","Gm14111",0.364560429994597,0.515997947053663,0
"ENSMUSG00000006777","Krt23",0.364611089773947,0.516004877305203,0
"ENSMUSG00000087361","0610043K17Rik",0.364623537387499,0.516004877305203,0
"ENSMUSG00000045842","Gm7148",0.364749086710869,0.516149000115848,0
"ENSMUSG00000025723","Nmb",0.364781621478941,0.516161489745095,0
"ENSMUSG00000042268","Slc26a9",0.364808365579866,0.516165784560945,0
"ENSMUSG00000028024","Enpep",0.364870777185698,0.516220541338044,0
"ENSMUSG00000085521","4930526A20Rik",0.365020124921356,0.516398280568123,0
"ENSMUSG00000009292","Trpm2",0.365142201908151,0.516470301308624,0
"ENSMUSG00000026553","Copa",0.365140744721154,0.516470301308624,0
"ENSMUSG00000035027","Map2k2",0.365131537347231,0.516470301308624,0
"ENSMUSG00000020228","Helb",0.365173878249769,0.516481550274523,0
"ENSMUSG00000024501","Dpysl3",0.36526925681628,0.516582888797404,0
"ENSMUSG00000092335","Gm7221",0.365349973377612,0.516663479727443,0
"ENSMUSG00000017734","Dbndd2",0.365385064221355,0.516679542294305,0
"ENSMUSG00000024969","Mark2",0.365468667464148,0.516764198178993,0
"ENSMUSG00000020718","Polg2",0.365583415078847,0.516859310973542,0
"ENSMUSG00000071052","Rpl7a-ps5",0.365575031000426,0.516859310973542,0
"ENSMUSG00000096252","Tes3-ps",0.365673286136822,0.516952799511996,0
"ENSMUSG00000097542","Gm26751",0.365720761164647,0.516986344478639,0
"ENSMUSG00000021587","Pcsk1",0.365781658399908,0.517038857617477,0
"ENSMUSG00000022994","Adcy6",0.36598987046998,0.517165280067627,0
"ENSMUSG00000031371","Haus7",0.365947470193699,0.517165280067627,0
"ENSMUSG00000060257","Scrt2",0.36591745008563,0.517165280067627,0
"ENSMUSG00000095186","Gm10718",0.365976101465635,0.517165280067627,0
"ENSMUSG00000096995","2810029C07Rik",0.365960685998275,0.517165280067627,0
"ENSMUSG00000085240","Gm12119",0.366045352029313,0.517210108971324,0
"ENSMUSG00000081003","Gm14301",0.366193198009482,0.517385431492273,0
"ENSMUSG00000085279","Gm15965",0.366267888906626,0.517457378934858,0
"ENSMUSG00000023232","Serinc2",0.366319927607715,0.517497316458865,0
"ENSMUSG00000008845","Cd163",0.36647871833438,0.51756554103415,0
"ENSMUSG00000047603","Zfp235",0.36646308942804,0.51756554103415,0
"ENSMUSG00000071477","Zfp777",0.366409517173785,0.51756554103415,0
"ENSMUSG00000081800","Gm14200",0.366477083699564,0.51756554103415,0
"ENSMUSG00000085550","Gm15658",0.366487087436611,0.51756554103415,0
"ENSMUSG00000042631","Xkr7",0.366533876330615,0.517598042524085,0
"ENSMUSG00000010205","Raver1",0.366615071316664,0.51767912294948,0
"ENSMUSG00000021975","Ints9",0.367020658476021,0.518218221394477,0
"ENSMUSG00000073554","Gm6960",0.367048973326559,0.518224591328957,0
"ENSMUSG00000019836","Amd-ps4",0.367228699632564,0.518444719518874,0
"ENSMUSG00000021258","Ccnk",0.367253367009964,0.518445924858898,0
"ENSMUSG00000038388","Mpp6",0.367432277946251,0.51866485918225,0
"ENSMUSG00000063382","Bcl9l",0.367481326747173,0.518700464510678,0
"ENSMUSG00000062742","Gm5239",0.367541534030469,0.518751814416684,0
"ENSMUSG00000038822","Hace1",0.367672388472056,0.518869227291446,0
"ENSMUSG00000059518","Znhit1",0.367666024012213,0.518869227291446,0
"ENSMUSG00000091754","Gm3636",0.367698476485842,0.518872409357873,0
"ENSMUSG00000081750","Gm4995",0.367883026172548,0.519099187426439,0
"ENSMUSG00000040759","Cmtm5",0.367968365703857,0.519152309619511,0
"ENSMUSG00000085366","Gm16358",0.367966793253359,0.519152309619511,0
"ENSMUSG00000050982","Apol10a",0.368016359983961,0.519182402045644,0
"ENSMUSG00000053181","A830005F24Rik",0.368037389682166,0.519182402045644,0
"ENSMUSG00000055116","Arntl",0.368286623780786,0.519500329553679,0
"ENSMUSG00000027463","Slc52a3",0.368326212488331,0.51951963984174,0
"ENSMUSG00000049230","Gm9833",0.368348039162055,0.51951963984174,0
"ENSMUSG00000079593","Gm14597",0.368610863288574,0.519856649909668,0
"ENSMUSG00000005882","Uqcc1",0.368668535969532,0.51987063259231,0
"ENSMUSG00000022186","Oxct1",0.368644757450744,0.51987063259231,0
"ENSMUSG00000021567","Nkd2",0.3687109841163,0.519896815751034,0
"ENSMUSG00000082253","Gm14639",0.369070211079963,0.520369637032697,0
"ENSMUSG00000054203","Ifi205",0.36917253013112,0.520446490544882,0
"ENSMUSG00000085828","Gm15612",0.369151264236428,0.520446490544882,0
"ENSMUSG00000021611","Tert",0.369388992304476,0.520717932625016,0
"ENSMUSG00000003555","Cyp17a1",0.369561897124505,0.520796183000925,0
"ENSMUSG00000005483","Dnajb1",0.369545765006367,0.520796183000925,0
"ENSMUSG00000005804","Bloc1s6",0.369485080968398,0.520796183000925,0
"ENSMUSG00000053522","Lgals7",0.369564109649593,0.520796183000925,0
"ENSMUSG00000066232","Ipo7",0.369513059182465,0.520796183000925,0
"ENSMUSG00000029468","P2rx7",0.369747562989854,0.521009870791116,0
"ENSMUSG00000069237","C78339",0.369763608175717,0.521009870791116,0
"ENSMUSG00000074625","Arhgap40",0.369997311062963,0.521305427074279,0
"ENSMUSG00000027189","Trim44",0.370209440487921,0.521536801401743,0
"ENSMUSG00000036845","Lin37",0.370200065147218,0.521536801401743,0
"ENSMUSG00000043633","Fam221b",0.370352669072263,0.521704817752976,0
"ENSMUSG00000036270","Edc4",0.370392912096426,0.521727749045761,0
"ENSMUSG00000024679","Ms4a6d",0.370484847137826,0.521823484960705,0
"ENSMUSG00000020216","Jsrp1",0.37063816753013,0.52193813358981,0
"ENSMUSG00000043333","Rhbdl2",0.370591398181506,0.52193813358981,0
"ENSMUSG00000048544","5930422O12Rik",0.370620723255428,0.52193813358981,0
"ENSMUSG00000023008","Fmnl3",0.37072037071998,0.522017384803354,0
"ENSMUSG00000033918","Parl",0.370742400616851,0.522017384803354,0
"ENSMUSG00000032085","Tagln",0.370801250288737,0.522030416928894,0
"ENSMUSG00000074485","Gm7381",0.370802476811572,0.522030416928894,0
"ENSMUSG00000083567","Gm11451",0.370823590914765,0.522030416928894,0
"ENSMUSG00000038593","Tctn1",0.370980130893719,0.522217019894423,0
"ENSMUSG00000026239","Pde6d",0.371084080428641,0.522329573609099,0
"ENSMUSG00000014932","Yes1",0.371237787241535,0.52251214546389,0
"ENSMUSG00000022893","Adamts1",0.371523910121183,0.52288105548182,0
"ENSMUSG00000030905","Crym",0.37159911882598,0.52295309734715,0
"ENSMUSG00000065820","Gm26316",0.371919262772533,0.523369806077229,0
"ENSMUSG00000028668","Tceb3",0.372254982080245,0.523808377382951,0
"ENSMUSG00000022667","Cd200r1",0.372422947857571,0.524010857481237,0
"ENSMUSG00000094627","Gm10182",0.372652245750929,0.52429960205787,0
"ENSMUSG00000085295","4930430E12Rik",0.372767885623914,0.524428409558529,0
"ENSMUSG00000084967","Gm12296",0.372802324828957,0.524442970654641,0
"ENSMUSG00000091083","Gm4535",0.373076283987829,0.524770323665456,0
"ENSMUSG00000097220","Gm26599",0.37308323318607,0.524770323665456,0
"ENSMUSG00000062152","Rpl21-ps14",0.373126667757107,0.524797511708765,0
"ENSMUSG00000037603","Gm5519",0.373219627488389,0.524894348194426,0
"ENSMUSG00000075707","Dio3",0.373320138500194,0.525001791569519,0
"ENSMUSG00000042807","Hecw2",0.373476237251924,0.525187389304459,0
"ENSMUSG00000025497","Cdhr5",0.373531423915531,0.525231068272623,0
"ENSMUSG00000020455","Trim11",0.373566092452046,0.525245892455018,0
"ENSMUSG00000084949","Gm16249",0.373655392272434,0.525337523097395,0
"ENSMUSG00000030560","Ctsc",0.373951780521152,0.525603771271537,0
"ENSMUSG00000039205","Ciz1",0.373989620172127,0.525603771271537,0
"ENSMUSG00000069379","Gm4950",0.373989111624609,0.525603771271537,0
"ENSMUSG00000078192","Gm7290",0.373938935561132,0.525603771271537,0
"ENSMUSG00000082185","Gm12428",0.373931635473633,0.525603771271537,0
"ENSMUSG00000086189","Gm15462",0.373930224688551,0.525603771271537,0
"ENSMUSG00000046168","Kcnrg",0.374015637320095,0.525606405893093,0
"ENSMUSG00000081534","Slc48a1",0.374199235082367,0.525830474858208,0
"ENSMUSG00000091896","Ube2d2a",0.374315535005108,0.525959953052549,0
"ENSMUSG00000084852","Gm16359",0.374767944759126,0.52656166023562,0
"ENSMUSG00000028098","Rnf115",0.374810616892714,0.526587631670836,0
"ENSMUSG00000020086","H2afy2",0.374931699594902,0.526712220403238,0
"ENSMUSG00000071521","Try10",0.374947682320949,0.526712220403238,0
"ENSMUSG00000020917","Acly",0.375011373611075,0.526752736187909,0
"ENSMUSG00000037904","Ankrd9",0.375121695000567,0.526752736187909,0
"ENSMUSG00000074826","Gm10767",0.375041940386068,0.526752736187909,0
"ENSMUSG00000083748","Gm11662",0.37506033224062,0.526752736187909,0
"ENSMUSG00000087474","Gm12100",0.375109898625833,0.526752736187909,0
"ENSMUSG00000097560","Gm26904",0.375105233771226,0.526752736187909,0
"ENSMUSG00000044988","Ucn3",0.375188582499687,0.526812681689821,0
"ENSMUSG00000041355","Ssr2",0.375337774717809,0.526974107495178,0
"ENSMUSG00000056724","Nbeal2",0.37540960925242,0.526974107495178,0
"ENSMUSG00000058905","Gm10051",0.375353113331774,0.526974107495178,0
"ENSMUSG00000058927","Gm10053",0.375424574307575,0.526974107495178,0
"ENSMUSG00000097684","Gm26645",0.375393942492323,0.526974107495178,0
"ENSMUSG00000023072","Cep89",0.37553826336446,0.527099705480476,0
"ENSMUSG00000000159","Igsf5",0.375658742542533,0.527192966848184,0
"ENSMUSG00000015950","Ncf1",0.375677269764817,0.527192966848184,0
"ENSMUSG00000097268","Gm26805",0.375677354631516,0.527192966848184,0
